epoch,train_loss,val_loss
1,3.332233927466653,2.5067592542222203
2,3.3210258324941,0.7792887438273599
3,3.3133410107005727,0.5661484066476213
4,3.304224465110085,0.8512948823313341
5,3.2908503214518228,0.5596897817672567
6,3.287128949887825,0.6031775157502357
7,3.287610658009847,1.8402284675456109
8,3.2877491228508227,4.592792859314181
9,3.2838681481101295,3.8771356462586857
10,3.27660005309365,11.797035899990838
